4.206290e+01   -2.207631e+01   1.559964e+01
4.616901e+01   -1.137964e+01   1.545725e+01
4.755282e+01   -1.164708e-14   1.545088e+01

4.648882e+01   0.000000e+00   1.840623e+01
4.502829e+01   1.156130e+01   1.840623e+01
4.073847e+01   2.239616e+01   1.840623e+01
3.388889e+01   3.182379e+01   1.840623e+01
2.490996e+01   3.925181e+01   1.840623e+01
1.436583e+01   4.421349e+01   1.840625e+01
2.918911e+00   4.639476e+01   1.841212e+01
-8.700734e+00   4.561085e+01   1.854583e+01
-1.966253e+01   4.178501e+01   1.916762e+01
-2.916772e+01   3.525771e+01   2.015287e+01
-3.674263e+01   2.669508e+01   2.091296e+01
-4.207181e+01   1.665741e+01   2.127189e+01
-4.483921e+01   5.664509e+00   2.138595e+01
-4.482838e+01   -5.663141e+00   2.140900e+01
-4.201068e+01   -1.663321e+01   2.141119e+01
-3.655432e+01   -2.655826e+01   2.141123e+01
-2.880113e+01   -3.481459e+01   2.141119e+01
-1.923870e+01   -4.088432e+01   2.140900e+01
-8.468809e+00   -4.439505e+01   2.138595e+01
2.841232e+00   -4.516009e+01   2.127189e+01
1.403444e+01   -4.319355e+01   2.091296e+01
2.451876e+01   -3.863538e+01   2.015287e+01
3.366385e+01   -3.161246e+01   1.916762e+01
4.068982e+01   -2.236942e+01   1.854583e+01
4.502603e+01   -1.156072e+01   1.841212e+01
4.648881e+01   2.990389e-14   1.840625e+01

4.524135e+01   0.000000e+00   2.128896e+01
4.369979e+01   1.170932e+01   2.128896e+01
3.918016e+01   2.262068e+01   2.128896e+01
3.199047e+01   3.199047e+01   2.128896e+01
2.262068e+01   3.918016e+01   2.128896e+01
1.170931e+01   4.369976e+01   2.128904e+01
2.769885e-15   4.523565e+01   2.130108e+01
-1.168469e+01   4.360786e+01   2.149006e+01
-2.241796e+01   3.882905e+01   2.213007e+01
-3.142590e+01   3.142590e+01   2.290908e+01
-3.827039e+01   2.209542e+01   2.339165e+01
-4.258953e+01   1.141183e+01   2.357757e+01
-4.406709e+01   5.396663e-15   2.362395e+01
-4.256225e+01   -1.140452e+01   2.363031e+01
-3.816015e+01   -2.203177e+01   2.363058e+01
-3.115763e+01   -3.115763e+01   2.363057e+01
-2.203193e+01   -3.816042e+01   2.362999e+01
-1.140597e+01   -4.256765e+01   2.361988e+01
-8.101652e-15   -4.410334e+01   2.355622e+01
1.144675e+01   -4.271984e+01   2.332354e+01
2.225728e+01   -3.855074e+01   2.276957e+01
3.175878e+01   -3.175878e+01   2.197180e+01
3.912653e+01   -2.258971e+01   2.142008e+01
4.369732e+01   -1.170866e+01   2.129441e+01
4.524134e+01   -1.108093e-14   2.128898e+01

4.381533e+01   0.000000e+00   2.408768e+01
4.219054e+01   1.182124e+01   2.408768e+01
3.743667e+01   2.276574e+01   2.408768e+01
2.990629e+01   3.202182e+01   2.408768e+01
2.015790e+01   3.890299e+01   2.408768e+01
8.914468e+00   4.289877e+01   2.408791e+01
-2.989189e+00   4.370039e+01   2.411100e+01
-1.462284e+01   4.114474e+01   2.435740e+01
-2.498391e+01   3.539414e+01   2.496116e+01
-3.335133e+01   2.713332e+01   2.552395e+01
-3.928259e+01   1.706284e+01   2.580190e+01
-4.237846e+01   5.824785e+00   2.588702e+01
-4.236916e+01   -5.823507e+00   2.590253e+01
-3.922618e+01   -1.703834e+01   2.590370e+01
-3.317468e+01   -2.698960e+01   2.590371e+01
-2.466280e+01   -3.493923e+01   2.590360e+01
-1.432252e+01   -4.029972e+01   2.589977e+01
-2.920035e+00   -4.268941e+01   2.586674e+01
8.723402e+00   -4.197931e+01   2.572235e+01
1.983292e+01   -3.827580e+01   2.533018e+01
2.967419e+01   -3.177329e+01   2.469616e+01
3.737860e+01   -2.273043e+01   2.421090e+01
4.218786e+01   -1.182049e+01   2.409274e+01
4.381533e+01   -1.073166e-14   2.408770e+01

4.221640e+01   0.000000e+00   2.679134e+01
4.050634e+01   1.189373e+01   2.679134e+01
3.551469e+01   2.282391e+01   2.679134e+01
2.764586e+01   3.190502e+01   2.679134e+01
1.753732e+01   3.840138e+01   2.679134e+01
6.007962e+00   4.178629e+01   2.679198e+01
-6.004257e+00   4.176053e+01   2.683295e+01
-1.744813e+01   3.820606e+01   2.712673e+01
-2.728331e+01   3.148662e+01   2.764442e+01
-3.484151e+01   2.239128e+01   2.801249e+01
-3.964547e+01   1.164096e+01   2.815537e+01
-4.129654e+01   5.057368e-15   2.818857e+01
-3.962121e+01   -1.163384e+01   2.819244e+01
-3.473858e+01   -2.232513e+01   2.819254e+01
-2.704171e+01   -3.120780e+01   2.819253e+01
-1.715442e+01   -3.756293e+01   2.819135e+01
-5.878357e+00   -4.088487e+01   2.817574e+01
5.886589e+00   -4.094213e+01   2.809075e+01
1.725805e+01   -3.778985e+01   2.782242e+01
2.741906e+01   -3.164329e+01   2.732942e+01
3.545268e+01   -2.278406e+01   2.690714e+01
4.050345e+01   -1.189289e+01   2.679607e+01
4.221639e+01   -1.034003e-14   2.679135e+01

4.045085e+01   0.000000e+00   2.938926e+01
3.865373e+01   1.192310e+01   2.938926e+01
3.342206e+01   2.278678e+01   2.938926e+01
2.522069e+01   3.162575e+01   2.938926e+01
1.477835e+01   3.765463e+01   2.938926e+01
3.022803e+00   4.033650e+01   2.939098e+01
-8.990109e+00   3.938824e+01   2.945750e+01
-2.008400e+01   3.478651e+01   2.977468e+01
-2.922578e+01   2.711756e+01   3.017436e+01
-3.577284e+01   1.722729e+01   3.038955e+01
-3.921295e+01   5.910401e+00   3.045344e+01
-3.920508e+01   -5.909216e+00   3.046379e+01
-3.572113e+01   -1.720239e+01   3.046439e+01
-2.906364e+01   -2.696712e+01   3.046439e+01
-1.982383e+01   -3.433589e+01   3.046412e+01
-8.823550e+00   -3.865850e+01   3.045760e+01
2.965935e+00   -3.957766e+01   3.041073e+01
1.454902e+01   -3.707031e+01   3.023439e+01
2.500447e+01   -3.135461e+01   2.986076e+01
3.335660e+01   -2.274214e+01   2.949801e+01
3.865064e+01   -1.192214e+01   2.939372e+01
4.045084e+01   -9.907599e-15   2.938927e+01

3.852566e+01   0.000000e+00   3.187120e+01
3.664008e+01   1.190508e+01   3.187120e+01
3.116792e+01   2.264482e+01   3.187120e+01
2.264482e+01   3.116792e+01   3.187120e+01
1.190508e+01   3.664008e+01   3.187121e+01
2.358802e-15   3.852217e+01   3.187542e+01
-1.187895e+01   3.655966e+01   3.197314e+01
-2.244393e+01   3.089142e+01   3.227987e+01
-3.070218e+01   2.230644e+01   3.255455e+01
-3.600222e+01   1.169783e+01   3.266498e+01
-3.783442e+01   4.633380e-15   3.268879e+01
-3.598078e+01   -1.169087e+01   3.269108e+01
-3.060706e+01   -2.223733e+01   3.269112e+01
-2.223735e+01   -3.060708e+01   3.269108e+01
-1.169148e+01   -3.598267e+01   3.268879e+01
-6.953847e-15   -3.785498e+01   3.266498e+01
1.172719e+01   -3.609258e+01   3.255455e+01
2.244393e+01   -3.089142e+01   3.227987e+01
3.109951e+01   -2.259511e+01   3.197314e+01
3.663676e+01   -1.190400e+01   3.187542e+01
3.852566e+01   -9.436064e-15   3.187121e+01

3.644843e+01   0.000000e+00   3.422736e+01
3.447355e+01   1.183479e+01   3.422736e+01
2.876293e+01   2.238709e+01   3.422736e+01
1.993540e+01   3.051340e+01   3.422736e+01
8.947555e+00   3.533309e+01   3.422738e+01
-3.009154e+00   3.631509e+01   3.423681e+01
-1.458904e+01   3.325966e+01   3.436503e+01
-2.442857e+01   2.653650e+01   3.462743e+01
-3.158091e+01   1.709073e+01   3.479300e+01
-3.537289e+01   5.902691e+00   3.484131e+01
-3.536632e+01   -5.901594e+00   3.484817e+01
-3.153358e+01   -1.706512e+01   3.484845e+01
-2.428397e+01   -2.637943e+01   3.484845e+01
-1.440306e+01   -3.283567e+01   3.484782e+01
-2.961810e+00   -3.574374e+01   3.483695e+01
8.820157e+00   -3.483001e+01   3.477176e+01
1.975407e+01   -3.023585e+01   3.457702e+01
2.869216e+01   -2.233201e+01   3.432261e+01
3.446997e+01   -1.183355e+01   3.423139e+01
3.644843e+01   -8.927290e-15   3.422736e+01

3.422736e+01   0.000000e+00   3.644843e+01
3.216319e+01   1.170644e+01   3.644843e+01
2.621968e+01   2.200092e+01   3.644843e+01
1.711368e+01   2.964176e+01   3.644843e+01
5.943497e+00   3.370725e+01   3.644854e+01
-5.940017e+00   3.368751e+01   3.646735e+01
-1.702426e+01   2.948688e+01   3.661555e+01
-2.592056e+01   2.174993e+01   3.681121e+01
-3.170843e+01   1.154093e+01   3.689691e+01
-3.372465e+01   4.130078e-15   3.691406e+01
-3.168945e+01   -1.153402e+01   3.691538e+01
-2.583347e+01   -2.167685e+01   3.691539e+01
-1.686166e+01   -2.920525e+01   3.691527e+01
-5.856810e+00   -3.321562e+01   3.691098e+01
5.863600e+00   -3.325413e+01   3.687521e+01
1.695544e+01   -2.936768e+01   3.674306e+01
2.614725e+01   -2.194015e+01   3.653698e+01
3.215930e+01   -1.170503e+01   3.645233e+01
3.422735e+01   -8.383283e-15   3.644844e+01

3.187120e+01   0.000000e+00   3.852566e+01
2.971901e+01   1.151321e+01   3.852566e+01
2.355310e+01   2.147149e+01   3.852566e+01
1.420622e+01   2.852993e+01   3.852566e+01
2.940658e+00   3.173475e+01   3.852607e+01
-8.710922e+00   3.061572e+01   3.855902e+01
-1.907349e+01   2.525738e+01   3.870746e+01
-2.677920e+01   1.658098e+01   3.883227e+01
-3.091589e+01   5.779182e+00   3.886912e+01
-3.091041e+01   -5.778158e+00   3.887363e+01
-2.673566e+01   -1.655402e+01   3.887375e+01
-1.895027e+01   -2.509421e+01   3.887374e+01
-8.605993e+00   -3.024693e+01   3.887236e+01
2.903638e+00   -3.133525e+01   3.885449e+01
1.407382e+01   -2.826403e+01   3.876947e+01
2.347993e+01   -2.140478e+01   3.860736e+01
2.971474e+01   -1.151155e+01   3.852945e+01
3.187120e+01   -7.806192e-15   3.852566e+01

2.938926e+01   0.000000e+00   4.045085e+01
2.715214e+01   1.124678e+01   4.045085e+01
2.078135e+01   2.078135e+01   4.045085e+01
1.124678e+01   2.715214e+01   4.045085e+01
1.799462e-15   2.938745e+01   4.045217e+01
-1.121985e+01   2.708712e+01   4.050189e+01
-2.060761e+01   2.060761e+01   4.062823e+01
-2.683940e+01   1.111724e+01   4.069464e+01
-2.903335e+01   3.555560e-15   4.070706e+01
-2.682237e+01   -1.111019e+01   4.070779e+01
-2.052895e+01   -2.052895e+01   4.070779e+01
-1.111036e+01   -2.682279e+01   4.070746e+01
-5.335267e-15   -2.904384e+01   4.069958e+01
1.114199e+01   -2.689915e+01   4.064839e+01
2.070859e+01   -2.070859e+01   4.052541e+01
2.714741e+01   -1.124483e+01   4.045456e+01
2.938926e+01   -7.198293e-15   4.045085e+01

2.679134e+01   0.000000e+00   4.221640e+01
2.447511e+01   1.089702e+01   4.221640e+01
1.792691e+01   1.990985e+01   4.221640e+01
8.278979e+00   2.548008e+01   4.221640e+01
-2.799852e+00   2.663882e+01   4.222007e+01
-1.334272e+01   2.311027e+01   4.228342e+01
-2.147428e+01   1.560198e+01   4.237256e+01
-2.591933e+01   5.509323e+00   4.240089e+01
-2.591473e+01   -5.508346e+00   4.240383e+01
-2.143378e+01   -1.557255e+01   4.240388e+01
-1.324684e+01   -2.294420e+01   4.240383e+01
-2.769835e+00   -2.635322e+01   4.240089e+01
8.202445e+00   -2.524453e+01   4.237256e+01
1.785605e+01   -1.983115e+01   4.228342e+01
2.446982e+01   -1.089466e+01   4.222007e+01
2.679134e+01   -6.561985e-15   4.221640e+01

2.408768e+01   0.000000e+00   4.381533e+01
2.170225e+01   1.045125e+01   4.381533e+01
1.501843e+01   1.883251e+01   4.381533e+01
5.360010e+00   2.348374e+01   4.381534e+01
-5.356562e+00   2.346863e+01   4.382386e+01
-1.493301e+01   1.872541e+01   4.389037e+01
-2.149534e+01   1.035161e+01   4.394081e+01
-2.384135e+01   2.919724e-15   4.394986e+01
-2.147968e+01   -1.034407e+01   4.395024e+01
-1.486440e+01   -1.863937e+01   4.395024e+01
-5.305394e+00   -2.324445e+01   4.394938e+01
5.311159e+00   -2.326971e+01   4.393532e+01
1.495131e+01   -1.874836e+01   4.387434e+01
2.169625e+01   -1.044837e+01   4.381899e+01
2.408768e+01   -5.899780e-15   4.381534e+01

2.128896e+01   0.000000e+00   4.524135e+01
1.885044e+01   9.893475e+00   4.524135e+01
1.209351e+01   1.752047e+01   4.524135e+01
2.566084e+00   2.113360e+01   4.524142e+01
-7.537115e+00   1.987374e+01   4.525734e+01
-1.582042e+01   1.401567e+01   4.531308e+01
-2.047628e+01   5.046949e+00   4.533487e+01
-2.047234e+01   -5.045979e+00   4.533676e+01
-1.578235e+01   -1.398194e+01   4.533677e+01
-7.476973e+00   -1.971516e+01   4.533660e+01
2.543121e+00   -2.094448e+01   4.533058e+01
1.203236e+01   -1.743188e+01   4.529185e+01
1.884355e+01   -9.889857e+00   4.524502e+01
2.128896e+01   -5.214292e-15   4.524135e+01

1.840623e+01   0.000000e+00   4.648882e+01
1.594026e+01   9.203114e+00   4.648882e+01
9.203114e+00   1.594026e+01   4.648882e+01
1.127004e-15   1.840537e+01   4.648916e+01
-9.173276e+00   1.588858e+01   4.651241e+01
-1.581010e+01   9.127968e+00   4.654805e+01
-1.823910e+01   2.233645e-15   4.655465e+01
-1.579510e+01   -9.119307e+00   4.655484e+01
-9.119329e+00   -1.579514e+01   4.655482e+01
-3.351370e-15   -1.824401e+01   4.655272e+01
9.150396e+00   -1.584895e+01   4.653043e+01
1.593224e+01   -9.198481e+00   4.649249e+01
1.840623e+01   -4.508225e-15   4.648882e+01

1.545085e+01   0.000000e+00   4.755283e+01
1.299808e+01   8.353360e+00   4.755283e+01
6.418515e+00   1.405459e+01   4.755283e+01
-2.198312e+00   1.528960e+01   4.755413e+01
-1.006373e+01   1.161416e+01   4.757975e+01
-1.469694e+01   4.315411e+00   4.759598e+01
-1.469342e+01   -4.314378e+00   4.759716e+01
-1.002836e+01   -1.157334e+01   4.759716e+01
-2.179607e+00   -1.515950e+01   4.759663e+01
6.376726e+00   -1.396308e+01   4.758539e+01
1.298865e+01   -8.347297e+00   4.755647e+01
1.545085e+01   -3.784366e-15   4.755283e+01

1.243449e+01   0.000000e+00   4.842916e+01
1.005972e+01   7.308812e+00   4.842916e+01
3.842470e+00   1.182591e+01   4.842916e+01
-3.838213e+00   1.181281e+01   4.843269e+01
-9.984519e+00   7.254177e+00   4.845293e+01
-1.232311e+01   1.509146e-15   4.845762e+01
-9.969348e+00   -7.243155e+00   4.845770e+01
-3.808051e+00   -1.171998e+01   4.845762e+01
3.813747e+00   -1.173751e+01   4.845293e+01
1.004857e+01   -7.300716e+00   4.843269e+01
1.243449e+01   -3.045573e-15   4.842916e+01

9.369066e+00   0.000000e+00   4.911436e+01
7.177121e+00   6.022319e+00   4.911436e+01
1.626917e+00   9.226707e+00   4.911437e+01
-4.668396e+00   8.085900e+00   4.912051e+01
-8.722285e+00   3.174652e+00   4.913088e+01
-8.718893e+00   -3.173417e+00   4.913156e+01
-4.639236e+00   -8.035393e+00   4.913156e+01
1.612549e+00   -9.145222e+00   4.913008e+01
7.164038e+00   -6.011342e+00   4.911762e+01
9.369065e+00   -2.294759e-15   4.911436e+01

6.266662e+00   0.000000e+00   4.960574e+01
4.431199e+00   4.431199e+00   4.960574e+01
3.836995e-16   6.266288e+00   4.960578e+01
-4.395530e+00   4.395530e+00   4.961208e+01
-6.193660e+00   7.585045e-16   4.961490e+01
-4.379430e+00   -4.379430e+00   4.961493e+01
-1.138151e-15   -6.195805e+00   4.961463e+01
4.416243e+00   -4.416243e+00   4.960840e+01
6.266661e+00   -1.534889e-15   4.960574e+01

3.139526e+00   0.000000e+00   4.990134e+01
1.957462e+00   2.454580e+00   4.990134e+01
-6.977859e-01   3.057200e+00   4.990157e+01
-2.779264e+00   1.338423e+00   4.990475e+01
-2.775534e+00   -1.336627e+00   4.990501e+01
-6.855840e-01   -3.003740e+00   4.990498e+01
1.941444e+00   -2.434494e+00   4.990295e+01
3.139526e+00   -7.689620e-16   4.990134e+01

0.000000e+00   0.000000e+00   5.000000e+01
