0.000000e+00   1.445133e+00
2.166616e-01   1.445133e+00
4.333231e-01   1.445133e+00
6.499847e-01   1.445133e+00
8.666462e-01   1.445133e+00
1.083308e+00   1.445133e+00
1.299969e+00   1.445129e+00
1.516631e+00   1.444847e+00
1.733292e+00   1.440548e+00
1.949954e+00   1.421642e+00
2.166616e+00   1.387184e+00
2.383277e+00   1.353262e+00
2.599939e+00   1.331569e+00
2.816600e+00   1.321538e+00
3.033262e+00   1.318083e+00
3.249923e+00   1.317251e+00
3.466585e+00   1.317137e+00
3.683247e+00   1.317133e+00
3.899908e+00   1.317133e+00
4.116570e+00   1.317143e+00
4.333231e+00   1.317323e+00
4.549893e+00   1.318470e+00
4.766554e+00   1.322854e+00
4.983216e+00   1.334834e+00
5.199877e+00   1.359237e+00
5.416539e+00   1.394629e+00
5.633201e+00   1.426967e+00
5.849862e+00   1.442205e+00
6.066524e+00   1.444996e+00
6.283185e+00   1.445132e+00

0.000000e+00   1.382301e+00
2.243995e-01   1.382301e+00
4.487990e-01   1.382301e+00
6.731984e-01   1.382301e+00
8.975979e-01   1.382301e+00
1.121997e+00   1.382301e+00
1.346397e+00   1.382293e+00
1.570796e+00   1.381778e+00
1.795196e+00   1.375862e+00
2.019595e+00   1.355529e+00
2.243995e+00   1.325479e+00
2.468394e+00   1.300678e+00
2.692794e+00   1.287096e+00
2.917193e+00   1.281721e+00
3.141593e+00   1.280194e+00
3.365992e+00   1.279922e+00
3.590392e+00   1.279901e+00
3.814791e+00   1.279901e+00
4.039191e+00   1.279903e+00
4.263590e+00   1.279970e+00
4.487990e+00   1.280554e+00
4.712389e+00   1.283195e+00
4.936788e+00   1.291278e+00
5.161188e+00   1.309296e+00
5.385587e+00   1.337646e+00
5.609987e+00   1.365560e+00
5.834386e+00   1.379537e+00
6.058786e+00   1.382176e+00
6.283185e+00   1.382300e+00

0.000000e+00   1.319469e+00
2.327106e-01   1.319469e+00
4.654211e-01   1.319469e+00
6.981317e-01   1.319469e+00
9.308423e-01   1.319469e+00
1.163553e+00   1.319469e+00
1.396263e+00   1.319449e+00
1.628974e+00   1.318552e+00
1.861685e+00   1.310857e+00
2.094395e+00   1.290290e+00
2.327106e+00   1.265691e+00
2.559816e+00   1.248712e+00
2.792527e+00   1.240814e+00
3.025237e+00   1.238198e+00
3.257948e+00   1.237618e+00
3.490659e+00   1.237551e+00
3.723369e+00   1.237549e+00
3.956080e+00   1.237549e+00
4.188790e+00   1.237570e+00
4.421501e+00   1.237841e+00
4.654211e+00   1.239356e+00
4.886922e+00   1.244647e+00
5.119632e+00   1.257684e+00
5.352343e+00   1.280093e+00
5.585054e+00   1.304027e+00
5.817764e+00   1.316845e+00
6.050475e+00   1.319353e+00
6.283185e+00   1.319468e+00

0.000000e+00   1.256637e+00
2.416610e-01   1.256637e+00
4.833219e-01   1.256637e+00
7.249829e-01   1.256637e+00
9.666439e-01   1.256637e+00
1.208305e+00   1.256637e+00
1.449966e+00   1.256592e+00
1.691627e+00   1.255110e+00
1.933288e+00   1.245703e+00
2.174949e+00   1.226235e+00
2.416610e+00   1.207432e+00
2.658271e+00   1.196624e+00
2.899932e+00   1.192413e+00
3.141593e+00   1.191289e+00
3.383254e+00   1.191111e+00
3.624915e+00   1.191101e+00
3.866576e+00   1.191101e+00
4.108237e+00   1.191106e+00
4.349898e+00   1.191217e+00
4.591558e+00   1.192035e+00
4.833219e+00   1.195375e+00
5.074880e+00   1.204588e+00
5.316541e+00   1.222032e+00
5.558202e+00   1.242388e+00
5.799863e+00   1.254133e+00
6.041524e+00   1.256529e+00
6.283185e+00   1.256637e+00

0.000000e+00   1.193805e+00
2.513274e-01   1.193805e+00
5.026548e-01   1.193805e+00
7.539822e-01   1.193805e+00
1.005310e+00   1.193805e+00
1.256637e+00   1.193805e+00
1.507964e+00   1.193704e+00
1.759292e+00   1.191401e+00
2.010619e+00   1.180659e+00
2.261947e+00   1.163514e+00
2.513274e+00   1.150176e+00
2.764602e+00   1.143842e+00
3.015929e+00   1.141824e+00
3.267256e+00   1.141416e+00
3.518584e+00   1.141377e+00
3.769911e+00   1.141376e+00
4.021239e+00   1.141377e+00
4.272566e+00   1.141416e+00
4.523893e+00   1.141824e+00
4.775221e+00   1.143842e+00
5.026548e+00   1.150176e+00
5.277876e+00   1.163514e+00
5.529203e+00   1.180659e+00
5.780530e+00   1.191401e+00
6.031858e+00   1.193704e+00
6.283185e+00   1.193805e+00

0.000000e+00   1.130973e+00
2.617994e-01   1.130973e+00
5.235988e-01   1.130973e+00
7.853982e-01   1.130973e+00
1.047198e+00   1.130973e+00
1.308997e+00   1.130972e+00
1.570796e+00   1.130759e+00
1.832596e+00   1.127414e+00
2.094395e+00   1.116034e+00
2.356194e+00   1.102073e+00
2.617994e+00   1.093362e+00
2.879793e+00   1.089992e+00
3.141593e+00   1.089151e+00
3.403392e+00   1.089035e+00
3.665191e+00   1.089030e+00
3.926991e+00   1.089030e+00
4.188790e+00   1.089041e+00
4.450590e+00   1.089224e+00
4.712389e+00   1.090380e+00
4.974188e+00   1.094594e+00
5.235988e+00   1.104582e+00
5.497787e+00   1.118855e+00
5.759587e+00   1.128653e+00
6.021386e+00   1.130877e+00
6.283185e+00   1.130973e+00

0.000000e+00   1.068142e+00
2.731820e-01   1.068142e+00
5.463639e-01   1.068142e+00
8.195459e-01   1.068142e+00
1.092728e+00   1.068142e+00
1.365910e+00   1.068137e+00
1.639092e+00   1.067716e+00
1.912274e+00   1.063209e+00
2.185456e+00   1.052104e+00
2.458638e+00   1.041672e+00
2.731820e+00   1.036490e+00
3.005002e+00   1.034899e+00
3.278184e+00   1.034609e+00
3.551366e+00   1.034587e+00
3.824548e+00   1.034587e+00
4.097730e+00   1.034589e+00
4.370912e+00   1.034661e+00
4.644093e+00   1.035279e+00
4.917275e+00   1.037975e+00
5.190457e+00   1.045273e+00
5.463639e+00   1.056989e+00
5.736821e+00   1.065890e+00
6.010003e+00   1.068049e+00
6.283185e+00   1.068141e+00

0.000000e+00   1.005310e+00
2.855993e-01   1.005310e+00
5.711987e-01   1.005310e+00
8.567980e-01   1.005310e+00
1.142397e+00   1.005310e+00
1.427997e+00   1.005297e+00
1.713596e+00   1.004521e+00
1.999195e+00   9.989378e-01
2.284795e+00   9.890376e-01
2.570394e+00   9.819491e-01
2.855993e+00   9.791861e-01
3.141593e+00   9.785431e-01
3.427192e+00   9.784681e-01
3.712791e+00   9.784661e-01
3.998391e+00   9.784663e-01
4.283990e+00   9.784892e-01
4.569589e+00   9.787916e-01
4.855189e+00   9.804365e-01
5.140788e+00   9.856148e-01
5.426387e+00   9.950711e-01
5.711987e+00   1.003113e+00
5.997586e+00   1.005220e+00
6.283185e+00   1.005309e+00

0.000000e+00   9.424778e-01
2.991993e-01   9.424778e-01
5.983986e-01   9.424778e-01
8.975979e-01   9.424778e-01
1.196797e+00   9.424778e-01
1.495997e+00   9.424439e-01
1.795196e+00   9.411275e-01
2.094395e+00   9.348286e-01
2.393594e+00   9.268388e-01
2.692794e+00   9.225120e-01
2.991993e+00   9.212239e-01
3.291192e+00   9.210150e-01
3.590392e+00   9.210030e-01
3.889591e+00   9.210030e-01
4.188790e+00   9.210084e-01
4.487990e+00   9.211399e-01
4.787189e+00   9.220851e-01
5.086388e+00   9.256336e-01
5.385587e+00   9.331129e-01
5.684787e+00   9.403250e-01
5.983986e+00   9.423897e-01
6.283185e+00   9.424776e-01

0.000000e+00   8.796459e-01
3.141593e-01   8.796459e-01
6.283185e-01   8.796459e-01
9.424778e-01   8.796459e-01
1.256637e+00   8.796458e-01
1.570796e+00   8.795582e-01
1.884956e+00   8.775268e-01
2.199115e+00   8.711219e-01
2.513274e+00   8.653495e-01
2.827433e+00   8.630188e-01
3.141593e+00   8.625153e-01
3.455752e+00   8.624668e-01
3.769911e+00   8.624661e-01
4.084070e+00   8.624668e-01
4.398230e+00   8.625153e-01
4.712389e+00   8.630188e-01
5.026548e+00   8.653495e-01
5.340708e+00   8.711219e-01
5.654867e+00   8.775268e-01
5.969026e+00   8.795582e-01
6.283185e+00   8.796458e-01

0.000000e+00   8.168141e-01
3.306940e-01   8.168141e-01
6.613879e-01   8.168141e-01
9.920819e-01   8.168141e-01
1.322776e+00   8.168135e-01
1.653470e+00   8.166066e-01
1.984164e+00   8.137869e-01
2.314858e+00   8.079870e-01
2.645552e+00   8.043065e-01
2.976246e+00   8.032295e-01
3.306940e+00   8.030765e-01
3.637634e+00   8.030702e-01
3.968328e+00   8.030702e-01
4.299022e+00   8.030843e-01
4.629715e+00   8.033268e-01
4.960409e+00   8.047797e-01
5.291103e+00   8.091044e-01
5.621797e+00   8.147209e-01
5.952491e+00   8.167254e-01
6.283185e+00   8.168140e-01

0.000000e+00   7.539822e-01
3.490659e-01   7.539822e-01
6.981317e-01   7.539822e-01
1.047198e+00   7.539822e-01
1.396263e+00   7.539796e-01
1.745329e+00   7.535399e-01
2.094395e+00   7.500659e-01
2.443461e+00   7.454545e-01
2.792527e+00   7.434253e-01
3.141593e+00   7.430186e-01
3.490659e+00   7.429874e-01
3.839724e+00   7.429871e-01
4.188790e+00   7.429899e-01
4.537856e+00   7.430918e-01
4.886922e+00   7.439397e-01
5.235988e+00   7.470640e-01
5.585054e+00   7.519097e-01
5.934119e+00   7.538912e-01
6.283185e+00   7.539822e-01

0.000000e+00   6.911504e-01
3.695991e-01   6.911504e-01
7.391983e-01   6.911504e-01
1.108797e+00   6.911504e-01
1.478397e+00   6.911401e-01
1.847996e+00   6.903126e-01
2.217595e+00   6.865713e-01
2.587194e+00   6.834088e-01
2.956793e+00   6.824721e-01
3.326392e+00   6.823574e-01
3.695991e+00   6.823543e-01
4.065590e+00   6.823546e-01
4.435190e+00   6.823898e-01
4.804789e+00   6.828442e-01
5.174388e+00   6.850018e-01
5.543987e+00   6.890965e-01
5.913586e+00   6.910553e-01
6.283185e+00   6.911503e-01

0.000000e+00   6.283185e-01
3.926991e-01   6.283185e-01
7.853982e-01   6.283185e-01
1.178097e+00   6.283185e-01
1.570796e+00   6.282826e-01
1.963495e+00   6.269275e-01
2.356194e+00   6.234699e-01
2.748894e+00   6.216439e-01
3.141593e+00   6.213018e-01
3.534292e+00   6.212817e-01
3.926991e+00   6.212817e-01
4.319690e+00   6.212907e-01
4.712389e+00   6.215080e-01
5.105088e+00   6.229162e-01
5.497787e+00   6.262854e-01
5.890486e+00   6.282174e-01
6.283185e+00   6.283185e-01

0.000000e+00   5.654867e-01
4.188790e-01   5.654867e-01
8.377580e-01   5.654867e-01
1.256637e+00   5.654866e-01
1.675516e+00   5.653770e-01
2.094395e+00   5.634815e-01
2.513274e+00   5.608020e-01
2.932153e+00   5.599473e-01
3.351032e+00   5.598586e-01
3.769911e+00   5.598572e-01
4.188790e+00   5.598586e-01
4.607669e+00   5.599473e-01
5.026548e+00   5.608020e-01
5.445427e+00   5.634815e-01
5.864306e+00   5.653770e-01
6.283185e+00   5.654866e-01

0.000000e+00   5.026548e-01
4.487990e-01   5.026548e-01
8.975979e-01   5.026548e-01
1.346397e+00   5.026545e-01
1.795196e+00   5.023716e-01
2.243995e+00   5.001558e-01
2.692794e+00   4.984677e-01
3.141593e+00   4.981641e-01
3.590392e+00   4.981512e-01
4.039191e+00   4.981513e-01
4.487990e+00   4.981799e-01
4.936788e+00   4.986516e-01
5.385587e+00   5.006909e-01
5.834386e+00   5.025333e-01
6.283185e+00   5.026548e-01

0.000000e+00   4.398230e-01
4.833219e-01   4.398230e-01
9.666439e-01   4.398230e-01
1.449966e+00   4.398205e-01
1.933288e+00   4.392219e-01
2.416610e+00   4.371179e-01
2.899932e+00   4.362922e-01
3.383254e+00   4.362207e-01
3.866576e+00   4.362201e-01
4.349898e+00   4.362265e-01
4.833219e+00   4.364550e-01
5.316541e+00   4.379205e-01
5.799863e+00   4.396853e-01
6.283185e+00   4.398229e-01

0.000000e+00   3.769911e-01
5.235988e-01   3.769911e-01
1.047198e+00   3.769911e-01
1.570796e+00   3.769764e-01
2.094395e+00   3.759645e-01
2.617994e+00   3.744065e-01
3.141593e+00   3.741171e-01
3.665191e+00   3.741088e-01
4.188790e+00   3.741095e-01
4.712389e+00   3.742015e-01
5.235988e+00   3.751775e-01
5.759587e+00   3.768317e-01
6.283185e+00   3.769911e-01

0.000000e+00   3.141593e-01
5.711987e-01   3.141593e-01
1.142397e+00   3.141593e-01
1.713596e+00   3.140915e-01
2.284795e+00   3.127615e-01
2.855993e+00   3.119153e-01
3.427192e+00   3.118536e-01
3.998391e+00   3.118534e-01
4.569589e+00   3.118814e-01
5.140788e+00   3.124675e-01
5.711987e+00   3.139706e-01
6.283185e+00   3.141592e-01

0.000000e+00   2.513274e-01
6.283185e-01   2.513274e-01
1.256637e+00   2.513274e-01
1.884956e+00   2.510999e-01
2.513274e+00   2.497923e-01
3.141593e+00   2.494880e-01
3.769911e+00   2.494827e-01
4.398230e+00   2.494880e-01
5.026548e+00   2.497923e-01
5.654867e+00   2.510999e-01
6.283185e+00   2.513274e-01

0.000000e+00   1.884956e-01
6.981317e-01   1.884956e-01
1.396263e+00   1.884952e-01
2.094395e+00   1.879699e-01
2.792527e+00   1.870786e-01
3.490659e+00   1.870199e-01
4.188790e+00   1.870202e-01
4.886922e+00   1.871477e-01
5.585054e+00   1.882174e-01
6.283185e+00   1.884955e-01

0.000000e+00   1.256637e-01
7.853982e-01   1.256637e-01
1.570796e+00   1.256577e-01
2.356194e+00   1.248502e-01
3.141593e+00   1.244865e-01
3.926991e+00   1.244831e-01
4.712389e+00   1.245211e-01
5.497787e+00   1.253226e-01
6.283185e+00   1.256637e-01

0.000000e+00   6.283185e-02
8.975979e-01   6.283185e-02
1.795196e+00   6.277246e-02
2.692794e+00   6.195375e-02
3.590392e+00   6.188738e-02
4.487990e+00   6.189340e-02
5.385587e+00   6.241998e-02
6.283185e+00   6.283185e-02

0.000000e+00   0.000000e+00
